Machine Module,N9343C,CN0605A298
+9.673913043e+07,-8.754368591e+01,
+9.695652174e+07,-8.755334473e+01,
+9.717391304e+07,-8.765004730e+01,
+9.739130435e+07,-8.761266327e+01,
+9.760869565e+07,-8.794735718e+01,
+9.782608696e+07,-8.776333618e+01,
+9.804347826e+07,-8.757344818e+01,
+9.826086957e+07,-8.735283661e+01,
+9.847826087e+07,-8.726244354e+01,
+9.869565217e+07,-8.661436462e+01,
+9.891304348e+07,-8.617950439e+01,
+9.913043478e+07,-8.603791046e+01,
+9.934782609e+07,-8.634989166e+01,
+9.956521739e+07,-8.709349060e+01,
+9.978260870e+07,-8.767801666e+01,
+1.000000000e+08,-8.767684174e+01,
