Machine Module,N9343C,CN0605A298
+7.934782609e+07,-8.695730591e+01,
+7.956521739e+07,-8.712148285e+01,
+7.978260870e+07,-8.683293152e+01,
+8.000000000e+07,-8.684787750e+01,
+8.021739130e+07,-8.712297058e+01,
+8.043478261e+07,-8.685410309e+01,
+8.065217391e+07,-8.697608948e+01,
+8.086956522e+07,-8.691645813e+01,
+8.108695652e+07,-8.730725861e+01,
+8.130434783e+07,-8.687626648e+01,
+8.152173913e+07,-8.697447968e+01,
+8.173913043e+07,-8.732258606e+01,
+8.195652174e+07,-8.732536316e+01,
+8.217391304e+07,-8.715950012e+01,
+8.239130435e+07,-8.727776337e+01,
+8.260869565e+07,-8.720611572e+01,
+8.282608696e+07,-8.734584808e+01,
+8.304347826e+07,-8.729380035e+01,
+8.326086957e+07,-8.730122375e+01,
+8.347826087e+07,-8.715863037e+01,
+8.369565217e+07,-8.742704773e+01,
+8.391304348e+07,-8.739257813e+01,
+8.413043478e+07,-8.755407715e+01,
+8.434782609e+07,-8.735177612e+01,
+8.456521739e+07,-8.743918610e+01,
+8.478260870e+07,-8.740636444e+01,
+8.500000000e+07,-8.720320892e+01,
+8.521739130e+07,-8.761120605e+01,
+8.543478261e+07,-8.759724426e+01,
+8.565217391e+07,-8.759774780e+01,
+8.586956522e+07,-8.755561066e+01,
+8.608695652e+07,-8.754029083e+01,
+8.630434783e+07,-8.767050934e+01,
+8.652173913e+07,-8.750508118e+01,
+8.673913043e+07,-8.789158630e+01,
+8.695652174e+07,-8.752818298e+01,
+8.717391304e+07,-8.757299042e+01,
+8.739130435e+07,-8.762492371e+01,
+8.760869565e+07,-8.760877991e+01,
+8.782608696e+07,-8.770372009e+01,
+8.804347826e+07,-8.734964752e+01,
+8.826086957e+07,-8.629409027e+01,
+8.847826087e+07,-8.489649963e+01,
+8.869565217e+07,-8.320002747e+01,
+8.891304348e+07,-8.203529358e+01,
+8.913043478e+07,-8.170214844e+01,
+8.934782609e+07,-8.182366180e+01,
+8.956521739e+07,-8.174738312e+01,
+8.978260870e+07,-8.160485077e+01,
+9.000000000e+07,-8.153593445e+01,
+9.021739130e+07,-8.256634521e+01,
+9.043478261e+07,-8.365799713e+01,
+9.065217391e+07,-8.472230530e+01,
+9.086956522e+07,-8.528997803e+01,
+9.108695652e+07,-8.642166138e+01,
+9.130434783e+07,-8.721138000e+01,
+9.152173913e+07,-8.769261932e+01,
+9.173913043e+07,-8.773853302e+01,
+9.195652174e+07,-8.771852112e+01,
+9.217391304e+07,-8.714007568e+01,
+9.239130435e+07,-8.731608582e+01,
+9.260869565e+07,-8.771414948e+01,
+9.282608696e+07,-8.786327362e+01,
+9.304347826e+07,-8.827690887e+01,
+9.326086957e+07,-8.841313171e+01,
+9.347826087e+07,-8.835328674e+01,
+9.369565217e+07,-8.824999237e+01,
+9.391304348e+07,-8.820748138e+01,
+9.413043478e+07,-8.764361572e+01,
+9.434782609e+07,-8.702337646e+01,
