Machine Module,N9343C,CN0605A298
+8.804347826e+07,-8.376316833e+01,
+8.826086957e+07,-7.909916687e+01,
+8.847826087e+07,-7.516619873e+01,
+8.869565217e+07,-7.263633728e+01,
+8.891304348e+07,-7.119505310e+01,
+8.913043478e+07,-7.094203186e+01,
+8.934782609e+07,-7.191053772e+01,
+8.956521739e+07,-7.381497192e+01,
+8.978260870e+07,-7.523036957e+01,
+9.000000000e+07,-7.593531799e+01,
+9.021739130e+07,-7.730452728e+01,
+9.043478261e+07,-7.900617218e+01,
+9.065217391e+07,-8.066705322e+01,
+9.086956522e+07,-8.143274689e+01,
+9.108695652e+07,-8.316623688e+01,
+9.130434783e+07,-8.488811493e+01,
+9.152173913e+07,-8.563743591e+01,
+9.173913043e+07,-8.439729309e+01,
+9.195652174e+07,-8.267559814e+01,
+9.217391304e+07,-8.182470703e+01,
+9.239130435e+07,-8.178022003e+01,
+9.260869565e+07,-8.303452301e+01,
+9.282608696e+07,-8.489051056e+01,
+9.304347826e+07,-8.689047241e+01,
+9.326086957e+07,-8.839304352e+01,
+9.347826087e+07,-8.909381866e+01,
+9.369565217e+07,-8.872718811e+01,
+9.391304348e+07,-8.809742737e+01,
+9.413043478e+07,-8.605885315e+01,
+9.434782609e+07,-8.374133301e+01,
+9.456521739e+07,-8.150546265e+01,
+9.478260870e+07,-8.047786713e+01,
+9.500000000e+07,-8.055374908e+01,
+9.521739130e+07,-8.199024963e+01,
+9.543478261e+07,-8.422812653e+01,
+9.565217391e+07,-8.641203308e+01,
+9.586956522e+07,-8.792384338e+01,
+9.608695652e+07,-8.885324097e+01,
+9.630434783e+07,-8.907830048e+01,
+9.652173913e+07,-8.922999573e+01,
+9.673913043e+07,-8.923007202e+01,
+9.695652174e+07,-8.935478210e+01,
+9.717391304e+07,-8.936927795e+01,
+9.739130435e+07,-8.949082947e+01,
+9.760869565e+07,-8.956324005e+01,
+9.782608696e+07,-8.923212433e+01,
+9.804347826e+07,-8.862197113e+01,
+9.826086957e+07,-8.718226624e+01,
+9.847826087e+07,-8.471907043e+01,
+9.869565217e+07,-8.235958099e+01,
+9.891304348e+07,-8.083499146e+01,
+9.913043478e+07,-8.076020813e+01,
+9.934782609e+07,-8.167582703e+01,
+9.956521739e+07,-8.358180237e+01,
+9.978260870e+07,-8.593614197e+01,
+1.000000000e+08,-8.779563904e+01,
